"Time","  FARAZGANZ NEW BRIDGE WL_I_1H (m)"," ALEXANDER WL_I_1H (m)"," BAKKHALI RIVER  ( KHURUSHKUL) WL_I_1H (m)"," BASHKHALI  (JALKADAR CANAL) BRIDGE WL_I_1H (m)"," BEKUTIA FERRY GHAT WL_I_1H (m)"," BOLIR POL  BRIDGE WL_I_1H (m)"," CHAR AMANULLAH WL_I_1H (m)"," CHAR JABBAR RAMGOTI BRIDGE WL_I_1H (m)"," CHAR MONTAZ SLUICE GATE, BAZAR WL_I_1H (m)"," DUBLAR CHAR WL_I_1H (m)"," GABKHAN BRIDGE WL_I_1H (m)"," GODARPAR SLUICE GATE  (SANGUA BRIDGE) WL_I_1H (m)"," GOLACHIPA FERRY GHAT WL_I_1H (m)"," KALAPARA BRIDGE WL_I_1H (m)"," KARNAFULI SHAH AMANAT BRIDGE WL_I_1H (m)"," KARNAPHULI  RIVER (SUPPORT PADMA OIL COMPANY LTD.) WL_I_1H (m)"," KUAKATA (ALIPUR BRIDGE) WL_I_1H (m)"," KUMIRA (JETTY GHAT) WL_I_1H (m)"," MAYA BRIDGE WL_I_1H (m)"," MOGNAMA JETTY WL_I_1H (m)"," MOHESHKHALI (NEW JETTY GHAT) WL_I_1H (m)"," MONPURA  (HAJIRHAT LAUNCH GHAT) WL_I_1H (m)"," MOTIRHAT NEW REGULATOR (MOJU  CHOWDHURY'S HAT)  WL_I_1H (m)"," MUKTARIA  GHAT  (HATIYA NIJHUM DWIP FERRY RT) WL_I_1H (m)"," MUSAPUR REGULATOR  (SLUICE GATE) WL_I_1H (m)"," NAF RIVER WL_I_1H (m)"," RAJU-KHAL STEEL BRIDGE  (NEAR INANI BEACH) WL_I_1H (m)"," RANGABALI WL_I_1H (m)"," SANDWIP (GUPTOCHORA  JETTY GHAT) WL_I_1H (m)"," SHAPORIR DWIP  (JETTY TERMINAL) WL_I_1H (m)"," TULATULI SLUICE GATE WL_I_1H (m)","BOWLESHSWAR BAZAR (KHETACHIRA) WL_I_1H (m)","CHARFESHION (NEW SULEJ GATE) WL_I_1H (m)","GABURA HAT (BRIDGE) WL_I_1H (m)","JOYALVANGA SLUICE GATE(TALTALI) WL_I_1H (m)","MORELGANJ  BRIDGE WL_I_1H (m)","PAYRA  JETTY (THERMAL POWER PLANT) WL_I_1H (m)","ST. MARTIN  (LANDING JETTY OF ST. MARTIN) WL_I_1H (m)","THOTA  JETTY ( JAYMONI BAZAR) WL_I_1H (m)","ULANIA DASHMINA (BRIDGE) WL_I_1H (m)"
"27/08/2025 02:30:00",1.45,,,,1.691,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,
"27/08/2025 02:45:00",1.478,,,,1.682,,,,,,,,,,,,,,,,,,,,,,,,,0.129,,,,,,,,,,
"27/08/2025 03:00:00",1.497,,,,1.667,,,,,,,,,,,,,,,,,,,,,,,,,-0.007,,,,,,,,,,
"27/08/2025 03:15:00",1.519,,,,1.646,,,,,,,,,,,,,,,,,,,,,,,,,-0.14,,,,,,,,,,
"27/08/2025 03:30:00",1.523,,,,1.616,,,,,,,,,,,,,,,,,,,,,,,,,-0.273,,,,,,,,,,
"27/08/2025 03:45:00",1.517,,,,1.56,,,,,,,,,,,,,,,,,,,,,,,,,-0.404,,,,,,,,,,
"27/08/2025 04:00:00",1.504,,,,1.508,,,,,,,,,,,,,,,,,,,,,,,,,-0.526,,,,,,,,,,
"27/08/2025 04:15:00",1.482,,,,1.449,,,,,,,,,,,,,,,,,,,,,,,,,-0.645,,,,,,,,,,
"27/08/2025 04:30:00",1.445,,,,1.39,,,,,,,,,,,,,,,,,,,,,,,,,-0.732,,,,,,,,,,
"27/08/2025 04:45:00",1.386,,,,1.328,,,,,,,,,,,,,,,,,,,,,,,,,-0.827,,,,,,,,,,
"27/08/2025 05:00:00",1.301,,,,1.254,,,,,,,,,,,,,,,,,,,,,,,,,-0.908,,,,,,,,,,
"27/08/2025 05:15:00",1.221,,,,1.19,,,,,,,,,,,,,,,,,,,,,,,,,-0.931,,,,,,,,,,
"27/08/2025 05:30:00",1.149,,,,1.127,,,,,,,,,,,,,,,,,,,,,,,,,-0.959,,,,,,,,,,
"27/08/2025 05:45:00",1.089,,,,1.073,,,,,,,,,,,,,,,,,,,,,,,,,-0.944,,,,,,,,,,
"27/08/2025 06:00:00",1.042,,,,1.027,,,,,,,,,,,,,,,,,,,,,,,,,-0.92,,,,,,,,,,
"27/08/2025 06:15:00",1.004,,,,0.992,,,,,,,,,,,,,,,,,,,,,,,,,-0.869,,,,,,,,,,
"27/08/2025 06:30:00",0.981,,,,0.986,,,,,,,,,,,,,,,,,,,,,,,,,-0.755,,,,,,,,,,
"27/08/2025 06:45:00",0.948,,,,0.914,,,,,,,,,,,,,,,,,,,,,,,,,-0.623,,,,,,,,,,
"27/08/2025 07:00:00",0.929,,,,0.886,,,,,,,,,,,,,,,,,,,,,,,,,-0.459,,,,,,,,,,
"27/08/2025 07:15:00",0.899,,,,0.853,,,,,,,,,,,,,,,,,,,,,,,,,-0.366,,,,,,,,,,
"27/08/2025 07:30:00",0.869,,,,0.816,,,,,,,,,,,,,,,,,,,,,,,,,-0.199,,,,,,,,,,
"27/08/2025 07:45:00",0.853,,,,0.766,,,,,,,,,,,,,,,,,,,,,,,,,-0.025,,,,,,,,,,
"27/08/2025 08:00:00",0.825,,,,0.723,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,
"27/08/2025 08:15:00",0.802,,,,0.689,,,,,,,,,,,,,,,,,,,,,,,,,0.254,,,,,,,,,,
"27/08/2025 08:30:00",0.773,,,,0.636,,,,,,,,,,,,,,,,,,,,,,,,,0.39,,,,,,,,,,
"27/08/2025 08:45:00",0.745,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,0.492,,,,,,,,,,
"27/08/2025 09:00:00",0.71,,,,0.572,,,,,,,,,,,,,,,,,,,,,,,,,0.616,,,,,,,,,,
"27/08/2025 09:15:00",0.688,,,,0.525,,,,,,,,,,,,,,,,,,,,,,,,,0.77,,,,,,,,,,
"27/08/2025 09:30:00",0.632,,,,0.501,,,,,,,,,,,,,,,,,,,,,,,,,0.901,,,,,,,,,,
"27/08/2025 09:45:00",0.582,,,,0.449,,,,,,,,,,,,,,,,,,,,,,,,,0.968,,,,,,,,,,
"27/08/2025 10:00:00",0.541,,,,0.439,,,,,,,,,,,,,,,,,,,,,,,,,1.061,,,,,,,,,,
"27/08/2025 10:15:00",0.516,,,,0.446,,,,,,,,,,,,,,,,,,,,,,,,,1.166,,,,,,,,,,
"27/08/2025 10:30:00",0.468,,,,0.43,,,,,,,,,,,,,,,,,,,,,,,,,1.207,,,,,,,,,,
"27/08/2025 10:45:00",0.428,,,,0.438,,,,,,,,,,,,,,,,,,,,,,,,,1.264,,,,,,,,,,
"27/08/2025 11:00:00",0.403,,,,0.488,,,,,,,,,,,,,,,,,,,,,,,,,1.29,,,,,,,,,,
"27/08/2025 11:15:00",0.391,,,,0.592,,,,,,,,,,,,,,,,,,,,,,,,,1.355,,,,,,,,,,
"27/08/2025 11:30:00",0.393,,,,0.745,,,,,,,,,,,,,,,,,,,,,,,,,1.393,,,,,,,,,,
"27/08/2025 11:45:00",0.418,,,,0.935,,,,,,,,,,,,,,,,,,,,,,,,,1.412,,,,,,,,,,
"27/08/2025 12:00:00",0.54,,,,1.098,,,,,,,,,,,,,,,,,,,,,,,,,1.373,,,,,,,,,,
"27/08/2025 12:15:00",0.744,,,,1.282,,,,,,,,,,,,,,,,,,,,,,,,,1.331,,,,,,,,,,
"27/08/2025 12:30:00",0.991,,,,1.426,,,,,,,,,,,,,,,,,,,,,,,,,1.266,,,,,,,,,,
"27/08/2025 12:45:00",1.033,,,,1.624,,,,,,,,,,,,,,,,,,,,,,,,,1.149,,,,,,,,,,
"27/08/2025 13:00:00",1.112,,,,1.577,,,,,,,,,,,,,,,,,,,,,,,,,1.065,,,,,,,,,,
"27/08/2025 13:15:00",1.177,,,,1.615,,,,,,,,,,,,,,,,,,,,,,,,,0.955,,,,,,,,,,
"27/08/2025 13:30:00",1.231,,,,1.95,,,,,,,,,,,,,,,,,,,,,,,,,0.837,,,,,,,,,,
"27/08/2025 13:45:00",1.271,,,,1.644,,,,,,,,,,,,,,,,,,,,,,,,,0.716,,,,,,,,,,
"27/08/2025 14:00:00",1.309,,,,1.653,,,,,,,,,,,,,,,,,,,,,,,,,0.563,,,,,,,,,,
"27/08/2025 14:15:00",1.348,,,,1.667,,,,,,,,,,,,,,,,,,,,,,,,,0.431,,,,,,,,,,
"27/08/2025 14:30:00",1.396,,,,1.665,,,,,,,,,,,,,,,,,,,,,,,,,0.307,,,,,,,,,,
"27/08/2025 14:45:00",1.432,,,,1.674,,,,,,,,,,,,,,,,,,,,,,,,,0.189,,,,,,,,,,
"27/08/2025 15:00:00",1.459,,,,1.664,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,
"27/08/2025 15:15:00",1.474,,,,1.66,,,,,,,,,,,,,,,,,,,,,,,,,-0.073,,,,,,,,,,
"27/08/2025 15:30:00",1.49,,,,1.638,,,,,,,,,,,,,,,,,,,,,,,,,-0.212,,,,,,,,,,
"27/08/2025 15:45:00",1.493,,,,1.594,,,,,,,,,,,,,,,,,,,,,,,,,-0.333,,,,,,,,,,
"27/08/2025 16:00:00",1.487,,,,1.532,,,,,,,,,,,,,,,,,,,,,,,,,-0.457,,,,,,,,,,
"27/08/2025 16:15:00",1.474,,,,1.474,,,,,,,,,,,,,,,,,,,,,,,,,-0.55,,,,,,,,,,
"27/08/2025 16:30:00",1.442,,,,1.412,,,,,,,,,,,,,,,,,,,,,,,,,-0.625,,,,,,,,,,
"27/08/2025 16:45:00",1.385,,,,1.352,,,,,,,,,,,,,,,,,,,,,,,,,-0.754,,,,,,,,,,
"27/08/2025 17:00:00",1.323,,,,1.278,,,,,,,,,,,,,,,,,,,,,,,,,-0.84,,,,,,,,,,
"27/08/2025 17:15:00",1.24,,,,1.226,,,,,,,,,,,,,,,,,,,,,,,,,-0.902,,,,,,,,,,
"27/08/2025 17:30:00",1.16,,,,1.183,,,,,,,,,,,,,,,,,,,,,,,,,-0.986,,,,,,,,,,
"27/08/2025 17:45:00",1.098,,,,1.131,,,,,,,,,,,,,,,,,,,,,,,,,-1.019,,,,,,,,,,
"27/08/2025 18:00:00",1.05,,,,1.083,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,
"27/08/2025 18:15:00",1.026,,,,1.035,,,,,,,,,,,,,,,,,,,,,,,,,-0.954,,,,,,,,,,
"27/08/2025 18:30:00",0.999,,,,0.995,,,,,,,,,,,,,,,,,,,,,,,,,-0.932,,,,,,,,,,
"27/08/2025 18:45:00",0.956,,,,0.965,,,,,,,,,,,,,,,,,,,,,,,,,-0.859,,,,,,,,,,
"27/08/2025 19:00:00",0.934,,,,0.932,,,,,,,,,,,,,,,,,,,,,,,,,-0.772,,,,,,,,,,
"27/08/2025 19:15:00",0.913,,,,0.892,,,,,,,,,,,,,,,,,,,,,,,,,-0.631,,,,,,,,,,
"27/08/2025 19:30:00",0.893,,,,0.853,,,,,,,,,,,,,,,,,,,,,,,,,-0.462,,,,,,,,,,
"27/08/2025 19:45:00",0.892,,,,0.811,,,,,,,,,,,,,,,,,,,,,,,,,-0.32,,,,,,,,,,
"27/08/2025 20:00:00",0.866,,,,0.764,,,,,,,,,,,,,,,,,,,,,,,,,-0.154,,,,,,,,,,
"27/08/2025 20:15:00",0.838,,,,0.724,,,,,,,,,,,,,,,,,,,,,,,,,-0.002,,,,,,,,,,
"27/08/2025 20:30:00",0.82,,,,0.675,,,,,,,,,,,,,,,,,,,,,,,,,0.146,,,,,,,,,,
"27/08/2025 20:45:00",0.796,,,,0.649,,,,,,,,,,,,,,,,,,,,,,,,,0.256,,,,,,,,,,
"27/08/2025 21:00:00",0.779,,,,0.608,,,,,,,,,,,,,,,,,,,,,,,,,0.407,,,,,,,,,,
"27/08/2025 21:15:00",0.749,,,,0.57,,,,,,,,,,,,,,,,,,,,,,,,,0.553,,,,,,,,,,
"27/08/2025 21:30:00",0.708,,,,0.527,,,,,,,,,,,,,,,,,,,,,,,,,0.696,,,,,,,,,,
"27/08/2025 21:45:00",0.659,,,,0.476,,,,,,,,,,,,,,,,,,,,,,,,,0.824,,,,,,,,,,
"27/08/2025 22:00:00",0.606,,,,0.448,,,,,,,,,,,,,,,,,,,,,,,,,0.924,,,,,,,,,,
"27/08/2025 22:15:00",0.567,,,,0.454,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
"27/08/2025 22:30:00",0.512,,,,0.399,,,,,,,,,,,,,,,,,,,,,,,,,1.12,,,,,,,,,,
"27/08/2025 22:45:00",0.458,,,,0.405,,,,,,,,,,,,,,,,,,,,,,,,,1.182,,,,,,,,,,
"27/08/2025 23:00:00",0.42,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,1.233,,,,,,,,,,
"27/08/2025 23:15:00",0.394,,,,0.411,,,,,,,,,,,,,,,,,,,,,,,,,1.274,,,,,,,,,,
"27/08/2025 23:30:00",0.368,,,,0.509,,,,,,,,,,,,,,,,,,,,,,,,,1.329,,,,,,,,,,
"27/08/2025 23:45:00",0.353,,,,0.619,,,,,,,,,,,,,,,,,,,,,,,,,1.342,,,,,,,,,,
"28/08/2025 00:00:00",0.37,,,,0.797,,,,,,,,,,,,,,,,,,,,,,,,,1.346,,,,,,,,,,
"28/08/2025 00:15:00",0.465,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,,1.319,,,,,,,,,,
"28/08/2025 00:30:00",0.644,,,,1.126,,,,,,,,,,,,,,,,,,,,,,,,,1.309,,,,,,,,,,
"28/08/2025 00:45:00",0.785,,,,1.278,,,,,,,,,,,,,,,,,,,,,,,,,1.231,,,,,,,,,,
"28/08/2025 01:00:00",0.887,,,,1.364,,,,,,,,,,,,,,,,,,,,,,,,,1.177,,,,,,,,,,
"28/08/2025 01:15:00",0.983,,,,1.434,,,,,,,,,,,,,,,,,,,,,,,,,1.068,,,,,,,,,,
"28/08/2025 01:30:00",1.064,,,,1.486,,,,,,,,,,,,,,,,,,,,,,,,,0.993,,,,,,,,,,
"28/08/2025 01:45:00",1.121,,,,1.331,,,,,,,,,,,,,,,,,,,,,,,,,0.891,,,,,,,,,,
"28/08/2025 02:00:00",1.174,,,,1.899,,,,,,,,,,,,,,,,,,,,,,,,,0.768,,,,,,,,,,
"28/08/2025 02:15:00",1.224,,,,1.795,,,,,,,,,,,,,,,,,,,,,,,,,0.631,,,,,,,,,,
"28/08/2025 02:30:00",1.258,,,,1.869,,,,,,,,,,,,,,,,,,,,,,,,,0.539,,,,,,,,,,
"28/08/2025 02:45:00",1.306,,,,1.612,,,,,,,,,,,,,,,,,,,,,,,,,0.38,,,,,,,,,,
"28/08/2025 03:00:00",1.345,,,,1.605,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,,,,,,,,,
"28/08/2025 03:15:00",1.372,,,,1.599,,,,,,,,,,,,,,,,,,,,,,,,,0.156,,,,,,,,,,
"28/08/2025 03:30:00",1.394,,,,1.596,,,,,,,,,,,,,,,,,,,,,,,,,0.023,,,,,,,,,,
"28/08/2025 03:45:00",1.404,,,,1.574,,,,,,,,,,,,,,,,,,,,,,,,,-0.111,,,,,,,,,,
"28/08/2025 04:00:00",1.403,,,,1.547,,,,,,,,,,,,,,,,,,,,,,,,,-0.241,,,,,,,,,,
"28/08/2025 04:15:00",1.393,,,,1.503,,,,,,,,,,,,,,,,,,,,,,,,,-0.348,,,,,,,,,,
"28/08/2025 04:30:00",1.386,,,,1.449,,,,,,,,,,,,,,,,,,,,,,,,,-0.474,,,,,,,,,,
"28/08/2025 04:45:00",1.369,,,,1.389,,,,,,,,,,,,,,,,,,,,,,,,,-0.579,,,,,,,,,,
"28/08/2025 05:00:00",1.342,,,,1.337,,,,,,,,,,,,,,,,,,,,,,,,,-0.624,,,,,,,,,,
"28/08/2025 05:15:00",1.295,,,,1.281,,,,,,,,,,,,,,,,,,,,,,,,,-0.712,,,,,,,,,,
"28/08/2025 05:30:00",1.222,,,,1.224,,,,,,,,,,,,,,,,,,,,,,,,,-0.754,,,,,,,,,,
"28/08/2025 05:45:00",1.136,,,,1.163,,,,,,,,,,,,,,,,,,,,,,,,,-0.791,,,,,,,,,,
"28/08/2025 06:00:00",1.076,,,,1.102,,,,,,,,,,,,,,,,,,,,,,,,,-0.812,,,,,,,,,,
"28/08/2025 06:15:00",1.019,,,,1.038,,,,,,,,,,,,,,,,,,,,,,,,,-0.815,,,,,,,,,,
"28/08/2025 06:30:00",0.973,,,,0.991,,,,,,,,,,,,,,,,,,,,,,,,,-0.764,,,,,,,,,,
"28/08/2025 06:45:00",0.944,,,,0.945,,,,,,,,,,,,,,,,,,,,,,,,,-0.693,,,,,,,,,,
"28/08/2025 07:00:00",0.9,,,,0.916,,,,,,,,,,,,,,,,,,,,,,,,,-0.639,,,,,,,,,,
"28/08/2025 07:15:00",0.884,,,,0.88,,,,,,,,,,,,,,,,,,,,,,,,,-0.535,,,,,,,,,,
"28/08/2025 07:30:00",0.862,,,,0.843,,,,,,,,,,,,,,,,,,,,,,,,,-0.399,,,,,,,,,,
"28/08/2025 07:45:00",0.834,,,,0.807,,,,,,,,,,,,,,,,,,,,,,,,,-0.255,,,,,,,,,,
"28/08/2025 08:00:00",0.816,,,,0.771,,,,,,,,,,,,,,,,,,,,,,,,,-0.13,,,,,,,,,,
"28/08/2025 08:15:00",0.787,,,,0.727,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,
"28/08/2025 08:30:00",0.776,,,,0.686,,,,,,,,,,,,,,,,,,,,,,,,,0.148,,,,,,,,,,
"28/08/2025 08:45:00",0.76,,,,0.649,,,,,,,,,,,,,,,,,,,,,,,,,0.238,,,,,,,,,,
"28/08/2025 09:00:00",0.744,,,,0.611,,,,,,,,,,,,,,,,,,,,,,,,,0.398,,,,,,,,,,
"28/08/2025 09:15:00",0.715,,,,0.577,,,,,,,,,,,,,,,,,,,,,,,,,0.492,,,,,,,,,,
"28/08/2025 09:30:00",0.693,,,,0.55,,,,,,,,,,,,,,,,,,,,,,,,,0.609,,,,,,,,,,
"28/08/2025 09:45:00",0.671,,,,0.517,,,,,,,,,,,,,,,,,,,,,,,,,0.717,,,,,,,,,,
"28/08/2025 10:00:00",0.633,,,,0.475,,,,,,,,,,,,,,,,,,,,,,,,,0.824,,,,,,,,,,
"28/08/2025 10:15:00",0.603,,,,0.456,,,,,,,,,,,,,,,,,,,,,,,,,0.916,,,,,,,,,,
"28/08/2025 10:30:00",0.572,,,,0.462,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,
"28/08/2025 10:45:00",0.539,,,,0.41,,,,,,,,,,,,,,,,,,,,,,,,,1.059,,,,,,,,,,
"28/08/2025 11:00:00",0.504,,,,0.497,,,,,,,,,,,,,,,,,,,,,,,,,1.106,,,,,,,,,,
"28/08/2025 11:15:00",0.469,,,,0.535,,,,,,,,,,,,,,,,,,,,,,,,,1.165,,,,,,,,,,
"28/08/2025 11:30:00",0.455,,,,0.626,,,,,,,,,,,,,,,,,,,,,,,,,1.209,,,,,,,,,,
"28/08/2025 11:45:00",0.439,,,,0.712,,,,,,,,,,,,,,,,,,,,,,,,,1.253,,,,,,,,,,
"28/08/2025 12:00:00",0.487,,,,0.827,,,,,,,,,,,,,,,,,,,,,,,,,1.262,,,,,,,,,,
"28/08/2025 12:15:00",0.571,,,,0.986,,,,,,,,,,,,,,,,,,,,,,,,,1.242,,,,,,,,,,
"28/08/2025 12:30:00",0.729,,,,1.158,,,,,,,,,,,,,,,,,,,,,,,,,1.223,,,,,,,,,,
"28/08/2025 12:45:00",0.873,,,,1.289,,,,,,,,,,,,,,,,,,,,,,,,,1.19,,,,,,,,,,
"28/08/2025 13:00:00",0.974,,,,1.376,,,,,,,,,,,,,,,,,,,,,,,,,1.092,,,,,,,,,,
"28/08/2025 13:15:00",1.043,,,,1.456,,,,,,,,,,,,,,,,,,,,,,,,,1.017,,,,,,,,,,
"28/08/2025 13:30:00",1.12,,,,1.501,,,,,,,,,,,,,,,,,,,,,,,,,0.92,,,,,,,,,,
"28/08/2025 13:45:00",1.174,,,,1.527,,,,,,,,,,,,,,,,,,,,,,,,,0.83,,,,,,,,,,
"28/08/2025 14:00:00",1.208,,,,1.556,,,,,,,,,,,,,,,,,,,,,,,,,0.714,,,,,,,,,,
"28/08/2025 14:15:00",1.251,,,,1.605,,,,,,,,,,,,,,,,,,,,,,,,,0.607,,,,,,,,,,
"28/08/2025 14:30:00",1.294,,,,1.602,,,,,,,,,,,,,,,,,,,,,,,,,0.487,,,,,,,,,,
"28/08/2025 14:45:00",1.316,,,,1.62,,,,,,,,,,,,,,,,,,,,,,,,,0.377,,,,,,,,,,
"28/08/2025 15:00:00",1.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.275,,,,,,,,,,
"28/08/2025 15:15:00",1.382,,,,1.62,,,,,,,,,,,,,,,,,,,,,,,,,0.145,,,,,,,,,,
"28/08/2025 15:30:00",1.401,,,,1.59,,,,,,,,,,,,,,,,,,,,,,,,,0.038,,,,,,,,,,
"28/08/2025 15:45:00",1.421,,,,1.543,,,,,,,,,,,,,,,,,,,,,,,,,-0.083,,,,,,,,,,
"28/08/2025 16:00:00",1.42,,,,1.545,,,,,,,,,,,,,,,,,,,,,,,,,-0.186,,,,,,,,,,
"28/08/2025 16:15:00",1.424,,,,1.507,,,,,,,,,,,,,,,,,,,,,,,,,-0.287,,,,,,,,,,
"28/08/2025 16:30:00",1.377,,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,-0.416,,,,,,,,,,
"28/08/2025 16:45:00",1.387,,,,1.409,,,,,,,,,,,,,,,,,,,,,,,,,-0.533,,,,,,,,,,
"28/08/2025 17:00:00",1.345,,,,1.331,,,,,,,,,,,,,,,,,,,,,,,,,-0.625,,,,,,,,,,
"28/08/2025 17:15:00",1.281,,,,1.276,,,,,,,,,,,,,,,,,,,,,,,,,-0.733,,,,,,,,,,
"28/08/2025 17:30:00",1.209,,,,1.223,,,,,,,,,,,,,,,,,,,,,,,,,-0.793,,,,,,,,,,
"28/08/2025 17:45:00",1.136,,,,1.152,,,,,,,,,,,,,,,,,,,,,,,,,-0.846,,,,,,,,,,
"28/08/2025 18:00:00",1.072,,,,1.095,,,,,,,,,,,,,,,,,,,,,,,,,-0.881,,,,,,,,,,
"28/08/2025 18:15:00",1.03,,,,1.065,,,,,,,,,,,,,,,,,,,,,,,,,-0.872,,,,,,,,,,
"28/08/2025 18:30:00",0.986,,,,1.016,,,,,,,,,,,,,,,,,,,,,,,,,-0.882,,,,,,,,,,
"28/08/2025 18:45:00",0.945,,,,0.967,,,,,,,,,,,,,,,,,,,,,,,,,-0.868,,,,,,,,,,
"28/08/2025 19:00:00",0.913,,,,0.936,,,,,,,,,,,,,,,,,,,,,,,,,-0.818,,,,,,,,,,
"28/08/2025 19:15:00",0.889,,,,0.896,,,,,,,,,,,,,,,,,,,,,,,,,-0.74,,,,,,,,,,
"28/08/2025 19:30:00",0.866,,,,0.861,,,,,,,,,,,,,,,,,,,,,,,,,-0.604,,,,,,,,,,
"28/08/2025 19:45:00",0.846,,,,0.818,,,,,,,,,,,,,,,,,,,,,,,,,-0.488,,,,,,,,,,
"28/08/2025 20:00:00",0.827,,,,0.789,,,,,,,,,,,,,,,,,,,,,,,,,-0.347,,,,,,,,,,
"28/08/2025 20:15:00",0.806,,,,0.751,,,,,,,,,,,,,,,,,,,,,,,,,-0.187,,,,,,,,,,
"28/08/2025 20:30:00",0.777,,,,0.706,,,,,,,,,,,,,,,,,,,,,,,,,-0.041,,,,,,,,,,
"28/08/2025 20:45:00",0.779,,,,0.668,,,,,,,,,,,,,,,,,,,,,,,,,0.085,,,,,,,,,,
"28/08/2025 21:00:00",0.761,,,,0.628,,,,,,,,,,,,,,,,,,,,,,,,,0.196,,,,,,,,,,
"28/08/2025 21:15:00",0.742,,,,0.588,,,,,,,,,,,,,,,,,,,,,,,,,0.306,,,,,,,,,,
"28/08/2025 21:30:00",0.719,,,,0.542,,,,,,,,,,,,,,,,,,,,,,,,,0.426,,,,,,,,,,
"28/08/2025 21:45:00",0.693,,,,0.519,,,,,,,,,,,,,,,,,,,,,,,,,0.539,,,,,,,,,,
"28/08/2025 22:00:00",0.657,,,,0.485,,,,,,,,,,,,,,,,,,,,,,,,,0.668,,,,,,,,,,
"28/08/2025 22:15:00",0.623,,,,0.467,,,,,,,,,,,,,,,,,,,,,,,,,0.794,,,,,,,,,,
"28/08/2025 22:30:00",0.575,,,,0.417,,,,,,,,,,,,,,,,,,,,,,,,,0.885,,,,,,,,,,
"28/08/2025 22:45:00",0.54,,,,0.395,,,,,,,,,,,,,,,,,,,,,,,,,0.965,,,,,,,,,,
"28/08/2025 23:00:00",0.505,,,,0.404,,,,,,,,,,,,,,,,,,,,,,,,,1.053,,,,,,,,,,
"28/08/2025 23:15:00",0.468,,,,0.404,,,,,,,,,,,,,,,,,,,,,,,,,1.107,,,,,,,,,,
"28/08/2025 23:30:00",0.436,,,,0.408,,,,,,,,,,,,,,,,,,,,,,,,,1.154,,,,,,,,,,
"28/08/2025 23:45:00",0.406,,,,0.465,,,,,,,,,,,,,,,,,,,,,,,,,1.195,,,,,,,,,,
"29/08/2025 00:00:00",0.391,,,,0.568,,,,,,,,,,,,,,,,,,,,,,,,,1.226,,,,,,,,,,
"29/08/2025 00:15:00",0.399,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,1.26,,,,,,,,,,
"29/08/2025 00:30:00",0.451,,,,0.843,,,,,,,,,,,,,,,,,,,,,,,,,1.271,,,,,,,,,,
"29/08/2025 00:45:00",0.581,,,,1.007,,,,,,,,,,,,,,,,,,,,,,,,,1.237,,,,,,,,,,
"29/08/2025 01:00:00",0.718,,,,1.08,,,,,,,,,,,,,,,,,,,,,,,,,1.216,,,,,,,,,,
"29/08/2025 01:15:00",0.823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.137,,,,,,,,,,
"29/08/2025 01:30:00",0.918,,,,1.343,,,,,,,,,,,,,,,,,,,,,,,,,1.101,,,,,,,,,,
"29/08/2025 01:45:00",1.004,,,,1.407,,,,,,,,,,,,,,,,,,,,,,,,,1.013,,,,,,,,,,
"29/08/2025 02:00:00",1.075,,,,1.456,,,,,,,,,,,,,,,,,,,,,,,,,0.904,,,,,,,,,,
"29/08/2025 02:15:00",1.126,,,,1.59,,,,,,,,,,,,,,,,,,,,,,,,,0.82,,,,,,,,,,
"29/08/2025 02:30:00",1.172,,,,1.574,,,,,,,,,,,,,,,,,,,,,,,,,0.731,,,,,,,,,,
"29/08/2025 02:45:00",1.215,,,,1.661,,,,,,,,,,,,,,,,,,,,,,,,,0.647,,,,,,,,,,
"29/08/2025 03:00:00",1.252,,,,1.786,,,,,,,,,,,,,,,,,,,,,,,,,0.538,,,,,,,,,,
"29/08/2025 03:15:00",1.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.442,,,,,,,,,,
"29/08/2025 03:30:00",1.318,,,,1.658,,,,,,,,,,,,,,,,,,,,,,,,,0.312,,,,,,,,,,
"29/08/2025 03:45:00",1.346,,,,1.995,,,,,,,,,,,,,,,,,,,,,,,,,0.208,,,,,,,,,,
"29/08/2025 04:00:00",1.361,,,,1.54,,,,,,,,,,,,,,,,,,,,,,,,,0.075,,,,,,,,,,
"29/08/2025 04:15:00",1.375,,,,1.518,,,,,,,,,,,,,,,,,,,,,,,,,-0.031,,,,,,,,,,
